,station,date,prcp,tobs,NaN Count,Count
3983,USC00513117,2013-07-07,0.0,78,False,1
3984,USC00513117,2013-07-08,0.03,75,False,1
3985,USC00513117,2013-07-09,0.0,76,False,1
3986,USC00513117,2013-07-10,0.15,75,False,1
3987,USC00513117,2013-07-11,0.05,74,False,1
3988,USC00513117,2013-07-12,0.06,74,False,1
3989,USC00513117,2013-07-13,0.01,75,False,1
3990,USC00513117,2013-07-14,0.0,77,False,1
3991,USC00513117,2013-07-15,0.0,73,False,1
3992,USC00513117,2013-07-16,0.0,75,False,1
3993,USC00513117,2013-07-17,0.0,77,False,1
3994,USC00513117,2013-07-18,0.03,75,False,1
3995,USC00513117,2013-07-19,0.05,74,False,1
3996,USC00513117,2013-07-20,0.05,75,False,1
3997,USC00513117,2013-07-21,0.01,79,False,1
3998,USC00513117,2013-07-22,0.3,74,False,1
3999,USC00513117,2013-07-23,0.83,73,False,1
4000,USC00513117,2013-07-24,0.0,76,False,1
4001,USC00513117,2013-07-25,0.0,75,False,1
4002,USC00513117,2013-07-26,0.0,75,False,1
4003,USC00513117,2013-07-28,Unknown,77,True,1
4004,USC00513117,2013-07-29,0.16,75,False,1
4005,USC00513117,2013-07-30,0.08,78,False,1
4006,USC00513117,2013-07-31,0.08,76,False,1
4007,USC00513117,2013-08-01,0.06,75,False,1
4008,USC00513117,2013-08-02,0.0,76,False,1
4009,USC00513117,2013-08-03,0.04,77,False,1
4010,USC00513117,2013-08-04,0.03,78,False,1
4011,USC00513117,2013-08-05,0.02,76,False,1
4012,USC00513117,2013-08-06,0.0,76,False,1
4013,USC00513117,2013-08-07,0.0,81,False,1
4014,USC00513117,2013-08-08,0.0,75,False,1
4015,USC00513117,2013-08-09,0.01,72,False,1
4016,USC00513117,2013-08-10,1.9,72,False,1
4017,USC00513117,2013-08-11,1.09,76,False,1
4018,USC00513117,2013-08-12,0.03,76,False,1
4019,USC00513117,2013-08-13,0.0,76,False,1
4020,USC00513117,2013-08-14,0.05,76,False,1
4021,USC00513117,2013-08-15,0.0,76,False,1
4022,USC00513117,2013-08-16,0.07,75,False,1
4023,USC00513117,2013-08-17,0.0,77,False,1
4024,USC00513117,2013-08-18,0.0,77,False,1
4025,USC00513117,2013-08-19,0.0,74,False,1
4026,USC00513117,2013-08-20,0.0,73,False,1
4027,USC00513117,2013-08-21,0.57,73,False,1
4028,USC00513117,2013-08-22,0.0,76,False,1
4029,USC00513117,2013-08-23,0.0,77,False,1
4030,USC00513117,2013-08-24,0.0,78,False,1
4031,USC00513117,2013-08-25,0.0,77,False,1
4032,USC00513117,2013-08-26,0.0,84,False,1
4033,USC00513117,2013-08-27,0.0,76,False,1
4034,USC00513117,2013-08-28,0.0,73,False,1
4035,USC00513117,2013-08-29,0.05,72,False,1
4036,USC00513117,2013-08-30,0.04,76,False,1
4037,USC00513117,2013-08-31,0.0,83,False,1
4038,USC00513117,2013-09-01,0.03,76,False,1
4039,USC00513117,2013-09-02,0.01,76,False,1
4040,USC00513117,2013-09-03,0.0,78,False,1
4041,USC00513117,2013-09-04,0.16,75,False,1
4042,USC00513117,2013-09-05,0.0,71,False,1
4043,USC00513117,2013-09-06,0.0,73,False,1
4044,USC00513117,2013-09-07,0.55,73,False,1
4045,USC00513117,2013-09-08,0.1,77,False,1
4046,USC00513117,2013-09-09,0.05,76,False,1
4047,USC00513117,2013-09-10,0.0,76,False,1
4048,USC00513117,2013-09-11,0.03,76,False,1
4049,USC00513117,2013-09-12,0.0,75,False,1
4050,USC00513117,2013-09-13,0.51,74,False,1
4051,USC00513117,2013-09-14,0.18,76,False,1
4052,USC00513117,2013-09-15,0.2,78,False,1
4053,USC00513117,2013-09-16,0.0,78,False,1
4054,USC00513117,2013-09-17,0.05,77,False,1
4055,USC00513117,2013-09-18,0.06,78,False,1
4056,USC00513117,2013-09-19,0.06,77,False,1
4057,USC00513117,2013-09-20,0.01,76,False,1
4058,USC00513117,2013-09-21,0.02,84,False,1
4059,USC00513117,2013-09-22,0.07,77,False,1
4060,USC00513117,2013-09-23,0.03,77,False,1
4061,USC00513117,2013-09-24,0.1,77,False,1
4062,USC00513117,2013-09-25,0.09,75,False,1
4063,USC00513117,2013-09-26,0.05,75,False,1
4064,USC00513117,2013-09-27,0.0,77,False,1
4065,USC00513117,2013-09-28,0.0,78,False,1
4066,USC00513117,2013-09-29,0.08,79,False,1
4067,USC00513117,2013-09-30,0.06,76,False,1
4068,USC00513117,2013-10-01,0.0,77,False,1
4069,USC00513117,2013-10-02,0.0,77,False,1
4070,USC00513117,2013-10-03,0.0,77,False,1
4071,USC00513117,2013-10-04,0.01,76,False,1
4072,USC00513117,2013-10-05,0.01,73,False,1
4073,USC00513117,2013-10-06,0.33,76,False,1
4074,USC00513117,2013-10-07,0.0,75,False,1
4075,USC00513117,2013-10-08,0.04,76,False,1
4076,USC00513117,2013-10-09,0.05,76,False,1
4077,USC00513117,2013-10-10,0.15,72,False,1
4078,USC00513117,2013-10-11,0.17,72,False,1
4079,USC00513117,2013-10-12,0.63,76,False,1
4080,USC00513117,2013-10-13,0.0,78,False,1
4081,USC00513117,2013-10-14,0.16,73,False,1
4082,USC00513117,2013-10-15,0.02,71,False,1
4083,USC00513117,2013-10-16,0.27,71,False,1
4084,USC00513117,2013-10-17,0.0,73,False,1
4085,USC00513117,2013-10-18,0.02,73,False,1
4086,USC00513117,2013-10-19,0.0,71,False,1
4087,USC00513117,2013-10-20,0.0,72,False,1
4088,USC00513117,2013-10-21,0.0,69,False,1
4089,USC00513117,2013-10-22,0.0,71,False,1
4090,USC00513117,2013-10-23,0.0,72,False,1
4091,USC00513117,2013-10-24,0.02,73,False,1
4092,USC00513117,2013-10-25,0.11,72,False,1
4093,USC00513117,2013-10-26,0.0,75,False,1
4094,USC00513117,2013-10-27,0.0,72,False,1
4095,USC00513117,2013-10-28,0.7,72,False,1
4096,USC00513117,2013-10-29,0.02,76,False,1
4097,USC00513117,2013-10-30,0.0,73,False,1
4098,USC00513117,2013-10-31,0.07,73,False,1
4099,USC00513117,2013-11-01,0.0,76,False,1
4100,USC00513117,2013-11-02,0.09,73,False,1
4101,USC00513117,2013-11-03,0.0,77,False,1
4102,USC00513117,2013-11-04,0.12,75,False,1
4103,USC00513117,2013-11-05,0.01,72,False,1
4104,USC00513117,2013-11-06,0.27,71,False,1
4105,USC00513117,2013-11-07,0.16,69,False,1
4106,USC00513117,2013-11-08,0.04,73,False,1
4107,USC00513117,2013-11-09,0.76,74,False,1
4108,USC00513117,2013-11-10,3.03,74,False,1
4109,USC00513117,2013-11-11,0.27,76,False,1
4110,USC00513117,2013-11-12,0.26,65,False,1
4111,USC00513117,2013-11-13,0.12,65,False,1
4112,USC00513117,2013-11-14,0.0,71,False,1
4113,USC00513117,2013-11-15,0.76,72,False,1
4114,USC00513117,2013-11-16,0.01,76,False,1
4115,USC00513117,2013-11-17,0.0,73,False,1
4116,USC00513117,2013-11-18,0.06,76,False,1
4117,USC00513117,2013-11-19,0.0,70,False,1
4118,USC00513117,2013-11-20,0.0,71,False,1
4119,USC00513117,2013-11-21,0.0,72,False,1
4120,USC00513117,2013-11-22,0.0,70,False,1
4121,USC00513117,2013-11-23,0.1,74,False,1
4122,USC00513117,2013-11-24,0.02,67,False,1
4123,USC00513117,2013-11-25,0.0,74,False,1
4124,USC00513117,2013-11-26,0.0,74,False,1
4125,USC00513117,2013-11-27,0.0,70,False,1
4126,USC00513117,2013-11-28,0.02,72,False,1
4127,USC00513117,2013-11-29,0.13,73,False,1
4128,USC00513117,2013-11-30,0.73,77,False,1
4129,USC00513117,2013-12-01,0.0,76,False,1
4130,USC00513117,2013-12-02,0.93,70,False,1
4131,USC00513117,2013-12-03,0.8,71,False,1
4132,USC00513117,2013-12-04,0.0,69,False,1
4133,USC00513117,2013-12-05,0.0,67,False,1
4134,USC00513117,2013-12-06,0.0,69,False,1
4135,USC00513117,2013-12-07,0.0,71,False,1
4136,USC00513117,2013-12-08,0.0,69,False,1
4137,USC00513117,2013-12-09,0.0,72,False,1
4138,USC00513117,2013-12-10,0.01,76,False,1
4139,USC00513117,2013-12-11,0.13,75,False,1
4140,USC00513117,2013-12-12,0.0,72,False,1
4141,USC00513117,2013-12-13,0.01,75,False,1
4142,USC00513117,2013-12-14,0.0,71,False,1
4143,USC00513117,2013-12-15,0.0,69,False,1
4144,USC00513117,2013-12-16,1.31,68,False,1
4145,USC00513117,2013-12-17,0.01,68,False,1
4146,USC00513117,2013-12-18,0.01,72,False,1
4147,USC00513117,2013-12-19,1.0,70,False,1
4148,USC00513117,2013-12-20,0.41,72,False,1
4149,USC00513117,2013-12-21,0.01,75,False,1
4150,USC00513117,2013-12-22,0.02,69,False,1
4151,USC00513117,2013-12-23,0.02,72,False,1
4152,USC00513117,2013-12-24,0.01,73,False,1
4153,USC00513117,2013-12-25,0.02,73,False,1
4154,USC00513117,2013-12-26,0.02,72,False,1
4155,USC00513117,2013-12-27,0.0,73,False,1
4156,USC00513117,2013-12-28,0.02,74,False,1
4157,USC00513117,2013-12-29,0.03,73,False,1
4158,USC00513117,2013-12-30,0.0,72,False,1
4159,USC00513117,2013-12-31,0.09,68,False,1
4160,USC00513117,2014-01-01,0.0,68,False,1
4161,USC00513117,2014-01-02,0.0,75,False,1
4162,USC00513117,2014-01-03,1.59,67,False,1
4163,USC00513117,2014-01-04,0.01,71,False,1
4164,USC00513117,2014-01-05,0.02,69,False,1
4165,USC00513117,2014-01-06,0.19,66,False,1
4166,USC00513117,2014-01-07,0.01,71,False,1
4167,USC00513117,2014-01-08,0.0,71,False,1
4168,USC00513117,2014-01-09,0.12,66,False,1
4169,USC00513117,2014-01-10,0.0,72,False,1
4170,USC00513117,2014-01-11,0.14,68,False,1
4171,USC00513117,2014-01-12,0.0,79,False,1
4172,USC00513117,2014-01-13,0.0,77,False,1
4173,USC00513117,2014-01-14,0.89,72,False,1
4174,USC00513117,2014-01-15,0.19,68,False,1
4175,USC00513117,2014-01-16,0.04,72,False,1
4176,USC00513117,2014-01-17,0.0,69,False,1
4177,USC00513117,2014-01-18,0.03,67,False,1
4178,USC00513117,2014-01-19,0.0,67,False,1
4179,USC00513117,2014-01-20,0.02,66,False,1
4180,USC00513117,2014-01-21,0.0,72,False,1
4181,USC00513117,2014-01-22,0.65,71,False,1
4182,USC00513117,2014-01-23,0.0,65,False,1
4183,USC00513117,2014-01-24,0.0,62,False,1
4184,USC00513117,2014-01-25,0.0,67,False,1
4185,USC00513117,2014-01-26,0.0,75,False,1
4186,USC00513117,2014-01-27,0.31,68,False,1
4187,USC00513117,2014-01-28,0.43,70,False,1
4188,USC00513117,2014-01-29,0.51,69,False,1
4189,USC00513117,2014-01-30,0.2,66,False,1
4190,USC00513117,2014-01-31,0.0,68,False,1
4191,USC00513117,2014-02-01,0.12,74,False,1
4192,USC00513117,2014-02-02,0.27,68,False,1
4193,USC00513117,2014-02-03,0.0,69,False,1
4194,USC00513117,2014-02-04,0.88,67,False,1
4195,USC00513117,2014-02-05,0.39,71,False,1
4196,USC00513117,2014-02-06,0.05,72,False,1
4197,USC00513117,2014-02-07,0.06,70,False,1
4198,USC00513117,2014-02-08,1.1,68,False,1
4199,USC00513117,2014-02-09,0.36,72,False,1
4200,USC00513117,2014-02-10,0.01,72,False,1
4201,USC00513117,2014-02-11,0.0,69,False,1
4202,USC00513117,2014-02-12,0.0,72,False,1
4203,USC00513117,2014-02-13,0.0,70,False,1
4204,USC00513117,2014-02-14,0.01,74,False,1
4205,USC00513117,2014-02-15,0.33,73,False,1
4206,USC00513117,2014-02-16,0.04,73,False,1
4207,USC00513117,2014-02-17,0.29,74,False,1
4208,USC00513117,2014-02-18,0.16,72,False,1
4209,USC00513117,2014-02-19,0.81,71,False,1
4210,USC00513117,2014-02-20,0.01,72,False,1
4211,USC00513117,2014-02-21,0.12,70,False,1
4212,USC00513117,2014-02-22,0.13,71,False,1
4213,USC00513117,2014-02-23,0.0,81,False,1
4214,USC00513117,2014-02-24,0.0,70,False,1
4215,USC00513117,2014-02-25,0.01,67,False,1
4216,USC00513117,2014-02-26,0.08,66,False,1
4217,USC00513117,2014-02-27,0.09,69,False,1
4218,USC00513117,2014-02-28,0.04,73,False,1
4219,USC00513117,2014-03-01,0.16,72,False,1
4220,USC00513117,2014-03-02,0.34,70,False,1
4221,USC00513117,2014-03-03,0.26,66,False,1
4222,USC00513117,2014-03-04,0.0,62,False,1
4223,USC00513117,2014-03-05,0.0,66,False,1
4224,USC00513117,2014-03-06,0.0,65,False,1
4225,USC00513117,2014-03-07,0.12,74,False,1
4226,USC00513117,2014-03-08,0.94,67,False,1
4227,USC00513117,2014-03-09,0.34,72,False,1
4228,USC00513117,2014-03-10,0.05,73,False,1
4229,USC00513117,2014-03-11,0.05,72,False,1
4230,USC00513117,2014-03-12,0.0,72,False,1
4231,USC00513117,2014-03-13,0.0,73,False,1
4232,USC00513117,2014-03-14,0.08,71,False,1
4233,USC00513117,2014-03-15,0.1,70,False,1
4234,USC00513117,2014-03-16,0.01,69,False,1
4235,USC00513117,2014-03-17,0.04,68,False,1
4236,USC00513117,2014-03-18,0.0,69,False,1
4237,USC00513117,2014-03-19,0.01,71,False,1
4238,USC00513117,2014-03-20,0.0,70,False,1
4239,USC00513117,2014-03-21,0.02,72,False,1
4240,USC00513117,2014-03-22,0.0,70,False,1
4241,USC00513117,2014-03-23,0.0,72,False,1
4242,USC00513117,2014-03-24,0.0,72,False,1
4243,USC00513117,2014-03-25,0.02,71,False,1
4244,USC00513117,2014-03-26,0.45,74,False,1
4245,USC00513117,2014-03-27,0.4,72,False,1
4246,USC00513117,2014-03-28,1.7,69,False,1
4247,USC00513117,2014-03-29,1.6,70,False,1
4248,USC00513117,2014-03-30,0.93,73,False,1
4249,USC00513117,2014-03-31,0.03,78,False,1
4250,USC00513117,2014-04-01,0.03,75,False,1
4251,USC00513117,2014-04-02,0.2,73,False,1
4252,USC00513117,2014-04-03,0.05,73,False,1
4253,USC00513117,2014-04-04,0.01,78,False,1
4254,USC00513117,2014-04-05,0.03,73,False,1
4255,USC00513117,2014-04-06,0.1,67,False,1
4256,USC00513117,2014-04-07,0.23,70,False,1
4257,USC00513117,2014-04-08,0.02,69,False,1
4258,USC00513117,2014-04-09,0.0,70,False,1
4259,USC00513117,2014-04-10,0.0,69,False,1
4260,USC00513117,2014-04-11,0.01,70,False,1
4261,USC00513117,2014-04-12,0.39,70,False,1
4262,USC00513117,2014-04-13,0.01,72,False,1
4263,USC00513117,2014-04-14,0.01,72,False,1
4264,USC00513117,2014-04-15,0.01,71,False,1
4265,USC00513117,2014-04-16,0.06,72,False,1
4266,USC00513117,2014-04-18,0.05,74,False,1
4267,USC00513117,2014-04-19,0.14,74,False,1
4268,USC00513117,2014-04-20,0.03,72,False,1
4269,USC00513117,2014-04-21,0.09,69,False,1
4270,USC00513117,2014-04-22,0.12,73,False,1
4271,USC00513117,2014-04-23,0.0,74,False,1
4272,USC00513117,2014-04-24,0.0,73,False,1
4273,USC00513117,2014-04-25,0.26,72,False,1
4274,USC00513117,2014-04-26,0.02,73,False,1
4275,USC00513117,2014-04-27,0.2,70,False,1
4276,USC00513117,2014-04-28,0.32,68,False,1
4277,USC00513117,2014-04-29,0.0,72,False,1
4278,USC00513117,2014-05-01,0.02,66,False,1
4279,USC00513117,2014-05-02,0.57,69,False,1
4280,USC00513117,2014-05-03,0.3,71,False,1
4281,USC00513117,2014-05-04,0.01,72,False,1
4282,USC00513117,2014-05-05,0.02,72,False,1
4283,USC00513117,2014-05-06,0.19,72,False,1
4284,USC00513117,2014-05-07,0.0,74,False,1
4285,USC00513117,2014-05-08,0.02,71,False,1
4286,USC00513117,2014-05-09,0.13,70,False,1
4287,USC00513117,2014-05-10,0.09,73,False,1
4288,USC00513117,2014-05-11,0.17,76,False,1
4289,USC00513117,2014-05-12,0.48,73,False,1
4290,USC00513117,2014-05-13,0.13,71,False,1
4291,USC00513117,2014-05-14,0.0,69,False,1
4292,USC00513117,2014-05-15,0.0,73,False,1
4293,USC00513117,2014-05-16,0.55,70,False,1
4294,USC00513117,2014-05-17,0.12,75,False,1
4295,USC00513117,2014-05-18,0.2,79,False,1
4296,USC00513117,2014-05-19,0.0,69,False,1
4297,USC00513117,2014-05-20,0.05,72,False,1
4298,USC00513117,2014-05-21,0.0,74,False,1
4299,USC00513117,2014-05-22,0.0,74,False,1
4300,USC00513117,2014-05-23,0.15,73,False,1
4301,USC00513117,2014-05-24,0.01,74,False,1
4302,USC00513117,2014-05-25,0.86,75,False,1
4303,USC00513117,2014-05-26,0.28,75,False,1
4304,USC00513117,2014-05-27,0.08,74,False,1
4305,USC00513117,2014-05-28,0.14,76,False,1
4306,USC00513117,2014-05-29,0.02,74,False,1
4307,USC00513117,2014-05-30,0.05,74,False,1
4308,USC00513117,2014-05-31,0.01,77,False,1
4309,USC00513117,2014-06-01,0.0,77,False,1
4310,USC00513117,2014-06-02,0.0,74,False,1
4311,USC00513117,2014-06-03,0.0,73,False,1
4312,USC00513117,2014-06-04,0.0,75,False,1
4313,USC00513117,2014-06-05,0.0,75,False,1
4314,USC00513117,2014-06-06,0.13,74,False,1
4315,USC00513117,2014-06-07,0.01,74,False,1
4316,USC00513117,2014-06-08,0.02,75,False,1
4317,USC00513117,2014-06-09,0.02,75,False,1
4318,USC00513117,2014-06-10,0.1,72,False,1
4319,USC00513117,2014-06-11,0.15,74,False,1
4320,USC00513117,2014-06-12,0.0,76,False,1
4321,USC00513117,2014-06-13,0.0,76,False,1
4322,USC00513117,2014-06-14,0.0,75,False,1
4323,USC00513117,2014-06-15,0.01,75,False,1
4324,USC00513117,2014-06-16,0.12,74,False,1
4325,USC00513117,2014-06-17,0.05,72,False,1
4326,USC00513117,2014-06-18,0.07,74,False,1
4327,USC00513117,2014-06-19,0.0,75,False,1
4328,USC00513117,2014-06-20,0.29,70,False,1
4329,USC00513117,2014-06-21,0.06,71,False,1
4330,USC00513117,2014-06-22,0.15,72,False,1
4331,USC00513117,2014-06-23,0.15,71,False,1
4332,USC00513117,2014-06-24,0.1,73,False,1
4333,USC00513117,2014-06-25,0.04,74,False,1
4334,USC00513117,2014-06-26,0.04,72,False,1
4335,USC00513117,2014-06-27,0.02,74,False,1
4336,USC00513117,2014-06-28,0.25,76,False,1
4337,USC00513117,2014-06-29,0.18,72,False,1
4338,USC00513117,2014-06-30,0.03,75,False,1
4339,USC00513117,2014-07-01,0.01,75,False,1
4340,USC00513117,2014-07-02,0.02,76,False,1
4341,USC00513117,2014-07-03,0.19,77,False,1
4342,USC00513117,2014-07-04,0.03,78,False,1
4343,USC00513117,2014-07-05,0.02,73,False,1
4344,USC00513117,2014-07-06,0.21,76,False,1
4345,USC00513117,2014-07-07,0.12,76,False,1
4346,USC00513117,2014-07-08,0.08,75,False,1
4347,USC00513117,2014-07-09,0.01,73,False,1
4348,USC00513117,2014-07-10,0.02,74,False,1
4349,USC00513117,2014-07-11,0.04,73,False,1
4350,USC00513117,2014-07-12,0.01,76,False,1
4351,USC00513117,2014-07-13,0.05,77,False,1
4352,USC00513117,2014-07-14,0.19,77,False,1
4353,USC00513117,2014-07-15,0.03,76,False,1
4354,USC00513117,2014-07-16,0.12,76,False,1
4355,USC00513117,2014-07-17,0.01,75,False,1
4356,USC00513117,2014-07-18,0.13,75,False,1
4357,USC00513117,2014-07-19,0.0,76,False,1
4358,USC00513117,2014-07-20,5.98,72,False,1
4359,USC00513117,2014-07-21,0.05,82,False,1
4360,USC00513117,2014-07-22,0.01,75,False,1
4361,USC00513117,2014-07-23,0.31,76,False,1
4362,USC00513117,2014-07-24,0.0,77,False,1
4363,USC00513117,2014-07-25,0.0,75,False,1
4364,USC00513117,2014-07-26,0.02,77,False,1
4365,USC00513117,2014-07-27,0.04,78,False,1
4366,USC00513117,2014-07-28,0.0,76,False,1
4367,USC00513117,2014-07-29,0.0,76,False,1
4368,USC00513117,2014-07-30,0.0,76,False,1
4369,USC00513117,2014-07-31,0.0,76,False,1
4370,USC00513117,2014-08-01,0.0,77,False,1
4371,USC00513117,2014-08-02,0.1,77,False,1
4372,USC00513117,2014-08-03,0.0,77,False,1
4373,USC00513117,2014-08-04,0.0,78,False,1
4374,USC00513117,2014-08-05,0.0,77,False,1
4375,USC00513117,2014-08-06,0.04,74,False,1
4376,USC00513117,2014-08-07,0.03,75,False,1
4377,USC00513117,2014-08-08,0.08,76,False,1
4378,USC00513117,2014-08-09,0.31,77,False,1
4379,USC00513117,2014-08-10,0.06,79,False,1
4380,USC00513117,2014-08-11,0.0,72,False,1
4381,USC00513117,2014-08-12,0.0,75,False,1
4382,USC00513117,2014-08-13,0.37,74,False,1
4383,USC00513117,2014-08-14,0.0,78,False,1
4384,USC00513117,2014-08-15,0.01,77,False,1
4385,USC00513117,2014-08-16,0.03,76,False,1
4386,USC00513117,2014-08-17,0.0,80,False,1
4387,USC00513117,2014-08-18,0.06,77,False,1
4388,USC00513117,2014-08-19,0.0,76,False,1
4389,USC00513117,2014-08-20,0.08,76,False,1
4390,USC00513117,2014-08-21,0.11,75,False,1
4391,USC00513117,2014-08-22,0.18,77,False,1
4392,USC00513117,2014-08-23,0.01,76,False,1
4393,USC00513117,2014-08-24,0.19,84,False,1
4394,USC00513117,2014-08-25,0.07,74,False,1
4395,USC00513117,2014-08-26,0.33,72,False,1
4396,USC00513117,2014-08-27,0.47,74,False,1
4397,USC00513117,2014-08-28,0.01,73,False,1
4398,USC00513117,2014-08-29,0.06,72,False,1
4399,USC00513117,2014-08-30,0.27,84,False,1
4400,USC00513117,2014-08-31,0.01,74,False,1
4401,USC00513117,2014-09-01,0.02,75,False,1
4402,USC00513117,2014-09-02,1.37,73,False,1
4403,USC00513117,2014-09-03,0.02,77,False,1
4404,USC00513117,2014-09-07,0.29,76,False,1
4405,USC00513117,2014-09-08,0.0,76,False,1
4406,USC00513117,2014-09-09,0.03,74,False,1
4407,USC00513117,2014-09-10,0.04,77,False,1
4408,USC00513117,2014-09-11,0.0,76,False,1
4409,USC00513117,2014-09-12,0.01,73,False,1
4410,USC00513117,2014-09-13,0.0,80,False,1
4411,USC00513117,2014-09-14,0.0,85,False,1
4412,USC00513117,2014-09-15,0.36,74,False,1
4413,USC00513117,2014-09-16,0.0,78,False,1
4414,USC00513117,2014-09-17,0.02,75,False,1
4415,USC00513117,2014-09-18,0.2,74,False,1
4416,USC00513117,2014-09-19,0.13,73,False,1
4417,USC00513117,2014-09-20,0.23,76,False,1
4418,USC00513117,2014-09-21,0.0,76,False,1
4419,USC00513117,2014-09-22,0.01,78,False,1
4420,USC00513117,2014-09-23,0.03,77,False,1
4421,USC00513117,2014-09-24,0.0,78,False,1
4422,USC00513117,2014-09-25,0.14,78,False,1
4423,USC00513117,2014-09-26,0.3,77,False,1
4424,USC00513117,2014-09-27,0.02,78,False,1
4425,USC00513117,2014-09-28,0.23,74,False,1
4426,USC00513117,2014-09-29,0.22,75,False,1
4427,USC00513117,2014-09-30,0.31,73,False,1
4428,USC00513117,2014-10-01,1.71,73,False,1
4429,USC00513117,2014-10-02,0.01,75,False,1
4430,USC00513117,2014-10-03,0.01,78,False,1
4431,USC00513117,2014-10-04,0.33,74,False,1
4432,USC00513117,2014-10-05,0.64,74,False,1
4433,USC00513117,2014-10-06,0.26,74,False,1
4434,USC00513117,2014-10-07,0.0,75,False,1
4435,USC00513117,2014-10-08,0.13,74,False,1
4436,USC00513117,2014-10-09,0.01,76,False,1
4437,USC00513117,2014-10-10,0.08,78,False,1
4438,USC00513117,2014-10-11,0.02,77,False,1
4439,USC00513117,2014-10-13,0.0,78,False,1
4440,USC00513117,2014-10-14,0.0,78,False,1
4441,USC00513117,2014-10-15,0.1,76,False,1
4442,USC00513117,2014-10-16,0.01,79,False,1
4443,USC00513117,2014-10-17,0.02,76,False,1
4444,USC00513117,2014-10-18,0.21,80,False,1
4445,USC00513117,2014-10-19,2.06,74,False,1
4446,USC00513117,2014-10-20,1.84,76,False,1
4447,USC00513117,2014-10-21,0.0,75,False,1
4448,USC00513117,2014-10-22,0.02,77,False,1
4449,USC00513117,2014-10-23,0.0,74,False,1
4450,USC00513117,2014-10-24,0.41,74,False,1
4451,USC00513117,2014-10-25,0.05,77,False,1
4452,USC00513117,2014-10-26,0.0,77,False,1
4453,USC00513117,2014-10-27,0.0,77,False,1
4454,USC00513117,2014-10-28,0.06,73,False,1
4455,USC00513117,2014-10-29,0.0,77,False,1
4456,USC00513117,2014-10-30,0.22,76,False,1
4457,USC00513117,2014-10-31,0.02,76,False,1
4458,USC00513117,2014-11-01,0.11,77,False,1
4459,USC00513117,2014-11-02,0.11,75,False,1
4460,USC00513117,2014-11-03,0.03,78,False,1
4461,USC00513117,2014-11-04,0.0,74,False,1
4462,USC00513117,2014-11-05,0.05,77,False,1
4463,USC00513117,2014-11-06,0.18,76,False,1
4464,USC00513117,2014-11-07,0.14,72,False,1
4465,USC00513117,2014-11-08,0.46,74,False,1
4466,USC00513117,2014-11-09,0.0,67,False,1
4467,USC00513117,2014-11-10,0.0,68,False,1
4468,USC00513117,2014-11-11,0.0,68,False,1
4469,USC00513117,2014-11-12,0.41,70,False,1
4470,USC00513117,2014-11-13,0.0,71,False,1
4471,USC00513117,2014-11-14,0.09,75,False,1
4472,USC00513117,2014-11-15,1.03,71,False,1
4473,USC00513117,2014-11-16,0.09,72,False,1
4474,USC00513117,2014-11-17,0.0,75,False,1
4475,USC00513117,2014-11-18,0.0,76,False,1
4476,USC00513117,2014-11-19,0.01,75,False,1
4477,USC00513117,2014-11-20,0.01,76,False,1
4478,USC00513117,2014-11-21,0.01,81,False,1
4479,USC00513117,2014-11-22,0.0,76,False,1
4480,USC00513117,2014-11-23,0.0,72,False,1
4481,USC00513117,2014-11-24,0.13,71,False,1
4482,USC00513117,2014-11-25,0.05,70,False,1
4483,USC00513117,2014-11-26,0.01,73,False,1
4484,USC00513117,2014-11-27,0.0,74,False,1
4485,USC00513117,2014-11-28,0.01,73,False,1
4486,USC00513117,2014-11-29,0.02,74,False,1
4487,USC00513117,2014-11-30,0.15,73,False,1
4488,USC00513117,2014-12-01,0.0,72,False,1
4489,USC00513117,2014-12-02,0.0,71,False,1
4490,USC00513117,2014-12-03,0.05,69,False,1
4491,USC00513117,2014-12-04,1.35,67,False,1
4492,USC00513117,2014-12-05,0.01,70,False,1
4493,USC00513117,2014-12-06,0.0,72,False,1
4494,USC00513117,2014-12-07,0.0,67,False,1
4495,USC00513117,2014-12-08,0.0,67,False,1
4496,USC00513117,2014-12-09,0.0,69,False,1
4497,USC00513117,2014-12-10,0.0,67,False,1
4498,USC00513117,2014-12-11,0.05,74,False,1
4499,USC00513117,2014-12-12,0.12,70,False,1
4500,USC00513117,2014-12-13,0.03,73,False,1
4501,USC00513117,2014-12-14,0.11,71,False,1
4502,USC00513117,2014-12-15,0.0,71,False,1
4503,USC00513117,2014-12-16,0.03,71,False,1
4504,USC00513117,2014-12-17,0.14,71,False,1
4505,USC00513117,2014-12-18,0.09,72,False,1
4506,USC00513117,2014-12-19,0.01,76,False,1
4507,USC00513117,2014-12-20,0.0,78,False,1
4508,USC00513117,2014-12-21,0.0,76,False,1
4509,USC00513117,2014-12-22,0.0,73,False,1
4510,USC00513117,2014-12-23,1.1,70,False,1
4511,USC00513117,2014-12-24,1.24,68,False,1
4512,USC00513117,2014-12-25,0.09,77,False,1
4513,USC00513117,2014-12-26,0.0,66,False,1
4514,USC00513117,2014-12-27,0.0,65,False,1
4515,USC00513117,2014-12-28,0.0,69,False,1
4516,USC00513117,2014-12-29,0.0,69,False,1
4517,USC00513117,2014-12-30,0.0,66,False,1
4518,USC00513117,2014-12-31,0.72,64,False,1
4519,USC00513117,2015-01-01,0.01,64,False,1
